裝,attire,ㄓㄨㄤ,zhuāng,女土卜竹女,"dress, clothes; decorate; fill",服裝 假裝 安裝,ㄈㄨˊㄓㄨㄤ   ㄐㄧㄚˇㄓㄨㄤ   ㄢ ㄓㄨㄤ ,fúzhuāng jiǎzhuāng ānzhuāng,装,919,446
類,kind,ㄌㄟ`,lèi,火大一月金,"class, group, kind, category",人類 類似 之類,ㄖㄣˊㄌㄟ`  ㄌㄟ`ㄙ`  ㄓ ㄌㄟ`,rénlèi lèisì zhīlèi,类,727,447
講,lecture,ㄐㄧㄤˇ,jiǎng,卜口廿廿月,explain; discuss; talk,講話 講價 講究,ㄐㄧㄤˇㄏㄨㄚ`  ㄐㄧㄤˇㄐㄧㄚ`  ㄐㄧㄤˇㄐㄧㄡ˙,jiǎnghuà jiǎngjià jiǎngjiu,讲,1320,448
器,utensil,ㄑㄧ`,qì,口口戈大口,"receptacle, vessel; instrument",樂器 機器 器材,ㄩㄝ`ㄑㄧ`  ㄐㄧ ㄑㄧ`  ㄑㄧ`ㄘㄞˊ,yuèqì jīqì qìcái,,230,449
南,south,ㄋㄢˊ,nán,十月廿十,south; southern part; southward,南部 南邊 東南,ㄋㄢˊㄅㄨ`  ㄋㄢˊㄅㄧㄢ˙  ㄉㄨㄥ ㄋㄢˊ,nánbù nánbian dōngnán,,1200,450
案,case,ㄢ`,àn,十女木,"table, bench; legal case",答案 檔案 方案,ㄉㄚˊㄢ`  ㄉㄤ`ㄢ`  ㄈㄤ ㄢ`,dáàn dàngàn fāngàn,,201,451
畫,drawing,ㄏㄨㄚ`,huà,中土田一,"delineate, painting, picture, drawing; draw",畫兒 計畫 畫家,ㄏㄨㄚ`ㄦ˙  ㄐㄧ`ㄏㄨㄚ`  ㄏㄨㄚ`ㄐㄧㄚ ,huàr jìhuà huàjiā,画,312,452
英,England,ㄧㄥ,yīng,廿中月大,"petal, flower, leaf; brave, a hero; England, English",英文 英俊 英雄,ㄧㄥ ㄨㄣˊ  ㄧㄥ ㄐㄩㄣ`  ㄧㄥ ㄒㄩㄥˊ,Yīngwén yīngjùn yīngxióng,,1278,453
斥,reprimand,ㄔ`,chì,竹一卜,"to scold, upbraid, accuse, reproach",排斥 充斥,ㄆㄞˊㄔ`  ㄔㄨㄥ ㄔ`,páichì chōngchì,,863,2113
訴,accuse,ㄙㄨ`,sù,卜口竹一卜,accuse; sue; inform; narrate,告訴 訴苦,ㄍㄠ`ㄙㄨ`  ㄙㄨ`ㄎㄨˇ,gàosù sùkǔ,诉,864,454
帶,sash,ㄉㄞ`,dài,大心月中月,"belt, girdle, band, strap, zone",帶來 帶領 地帶,ㄉㄞ`ㄌㄞˊ  ㄉㄞ`ㄌㄧㄥˇ  ㄉㄧ`ㄉㄞ`,dàilái dàilǐng dìdài,带,390,455
差,fall short of,chā,chā,廿手一,"to differ; different, wrong; nearly, almost; an officer",差不多 差別 差異,ㄔㄚ`ㄅㄨ˙ㄉㄨㄛ   ㄔㄚ ㄅㄧㄝˊ  ㄔㄚ ㄧ`,chàbuduō chābié chāyì,,501,456
兮,,ㄒㄧ,xī,金一女尸,exclamatory particle,,,,,,1161
乎,ooh!,ㄏㄨ,hū,竹火木,interrogative or exclamatory final particle,似乎 合乎 幾乎,ㄙ`ㄏㄨ   ㄏㄜˊㄏㄨ   ㄐㄧ ㄏㄨ ,sìhū héhū jīhū,,1106,457
量,quantity,ㄌㄧㄤ`,liàng,日一田土,"measure, quantity, capacity",力量 測量 產量,ㄌㄧ`ㄌㄧㄤ˙  ㄘㄜ`ㄌㄧㄤˊ  ㄔㄢˇㄌㄧㄤ`,lìliang cèliáng chǎnliàng,,170,458
久,long time,ㄐㄧㄡˇ,jiǔ,弓人,"long time (ago); time passage, grow late",不久 長久 持久,ㄅㄨ`ㄐㄧㄡˇ  ㄔㄤˊㄐㄧㄡˇ  ㄔˊㄐㄧㄡˇ,bùjiǔ chángjiǔ chíjiǔ,,778,459
卓,eminent,ㄓㄨㄛ,zhuō,卜日十,"profound, brilliant, lofty",卓越,ㄓㄨㄛˊㄩㄝ`,zhuóyuè,,47,2224
掉,drop,ㄉㄧㄠ`,diào,手卜日十,"turn, move; shake, wag; drop down",失掉,ㄕ ㄉㄧㄠ`,shīdiào,,569,460
似,similar,ㄕ`,shì,人女戈人,"resemble, similar to; as if, seem",似乎 類似 相似,ㄙ`ㄏㄨ   ㄌㄟ`ㄙ`  ㄒㄧㄤ ㄙ`,sìhū lèisì xiāngsì,,797,461
整,entire,ㄓㄥˇ,zhěng,木大一卜一,"orderly, neat, tidy; whole",整理 整齊 調整,ㄓㄥˇㄌㄧˇ  ㄓㄥˇㄑㄧˊ  ㄊㄧㄠˊㄓㄥˇ,zhěnglǐ zhěngqí tiáozhěng,,1239,462
引,draw,ㄧㄣˇ,yǐn,弓中,"to pull, draw out, attract; to stretch",吸引 引起 引發,ㄒㄧ ㄧㄣˇ  ㄧㄣˇㄑㄧˇ  ㄧㄣˇㄈㄚ ,xīyǐn yǐnqǐ yǐnfā,,942,463
班,class,ㄅㄢ,bān,一土戈中土,"class, group, grade; squad; job",上班 下班 班機,ㄕㄤ`ㄅㄢ   ㄒㄧㄚ`ㄅㄢ   ㄅㄢ ㄐㄧ ,shàngbān xiàbān bānjī,,940,464
迷,lost,ㄇㄧˊ,mí,卜火木,"bewitch, charm, infatuate",迷路 迷人 昏迷,ㄇㄧˊㄌㄨ`  ㄇㄧˊㄖㄣˊ  ㄏㄨㄣ ㄇㄧˊ,mílù mírén hūnmí,,725,465
圖,picture,ㄊㄨˊ,tú,田口卜田,"diagram; chart, map, picture",圖書館 圖片 地圖,ㄊㄨˊㄕㄨ ㄍㄨㄢˇ  ㄊㄨˊㄆㄧㄢ`  ㄉㄧ`ㄊㄨˊ,túshūguǎn túpiàn dìtú,图,522,466
制,system,ㄓ`,zhì,竹月中弓,system; establish; overpower,限制 制度 管制,ㄒㄧㄢ`ㄓ`  ㄓ`ㄉㄨ`  ㄍㄨㄢˇㄓ`,xiànzhì zhìdù guǎnzhì,,393,467
韋,tanned hide,ㄨㄟˊ,wéi,木一口手,tanned leather; surname; KangXi radical number 178,,,,韦,1221,2524
費,expense,ㄈㄟ`,fèi,中弓月山金,"expenses, expenditures, fee",學費 費用 經費,ㄒㄩㄝˊㄈㄟ`  ㄈㄟ`ㄩㄥ`  ㄐㄧㄥ ㄈㄟ`,xuéfèi fèiyòng jīngfèi,费,947,468
塞,stronghold,ㄙㄞ,sāi,十廿金土,"stop up, block, seal, cork; pass, frontier; fortress",閉塞 堵塞 塞車,ㄅㄧ`ㄙㄜ`  ㄉㄨˇㄙㄜ`  ㄙㄞ ㄔㄜ ,bìsè dǔsè sāichē,,2503,1374
賽,competition,ㄙㄞ`,sài,十廿金金,"compete, contend; contest, race",比賽 球賽 賽跑,ㄅㄧˇㄙㄞ`  ㄑㄧㄡˊㄙㄞ`  ㄙㄞ`ㄆㄠˇ,bǐsài qiúsài sàipǎo,赛,1148,469
奇,strange,ㄑㄧˊ,qí,大一弓口,"strange, unusual, uncanny, occult",奇怪 好奇 神奇,ㄑㄧˊㄍㄨㄞ`  ㄏㄠ`ㄑㄧˊ  ㄕㄣˊㄑㄧˊ,qíguài hàoqí shénqí,,122,470
識,knowledge,shì,shì,卜口卜戈日,"recognize, understand, know",認識 知識 常識,ㄖㄣ`ㄕ˙  ㄓ ㄕ˙  ㄔㄤˊㄕˊ,rènshi zhīshi chángshí,识,452,471
刑,punishment,ㄒㄧㄥˊ,xíng,一廿中弓,"punishment, penalty; law",服刑 刑事,ㄈㄨˊㄒㄧㄥˊ  ㄒㄧㄥˊㄕ`,fúxíng xíngshì,,576,2041
型,mold,ㄒㄧㄥˊ,xíng,一弓土,"pattern, model, type; law; mold",大型 典型 髮型,ㄉㄚ`ㄒㄧㄥˊ  ㄉㄧㄢˇㄒㄧㄥˊ  ㄈㄚ`ㄒㄧㄥˊ,dàxíng diǎnxíng fàxíng,,577,472
召,summon,ㄓㄠ`,zhào,尸竹口,imperial decree; summon,號召 召開 召集,ㄏㄠ`ㄓㄠ`  ㄓㄠ`ㄎㄞ   ㄓㄠ`ㄐㄧˊ,hàozhào zhàokāi zhàojí,,82,1686
超,transcend,ㄔㄠ,chāo,土人尸竹口,"jump over, leap over; surpass",超級市場 超市 超過,ㄔㄠ ㄐㄧˊㄕ`ㄔㄤˇ  ㄔㄠ ㄕ`  ㄔㄠ ㄍㄨㄛ`,chāojíshìchǎng chāoshì chāoguò,,366,473
邊,border,ㄅㄧㄢ,biān,卜竹山尸,"edge, margin, side, border",右邊 左邊 旁邊,ㄧㄡ`ㄅㄧㄢ˙  ㄗㄨㄛˇㄅㄧㄢ˙  ㄆㄤˊㄅㄧㄢ ,yòubian zuǒbian pángbiān,边,1000,474
牙,tooth,ㄧㄚˊ,yá,一女木竹,"tooth, molars, teeth; serrated",牙刷 刷牙 牙齒,ㄧㄚˊㄕㄨㄚ   ㄕㄨㄚ ㄧㄚˊ  ㄧㄚˊㄔˇ,yáshuā shuāyá yáchǐ,,1374,1380
邪,wicked,ㄒㄧㄝˊ,xié,一竹弓中,"wrong, evil, depraved, vicious, perverse, heterodox",,,,,2786,1495
耶,Jerusalem,ㄧㄝˊ,yé,尸十弓中,used in transliteration,,,,,2738,475
唯,solely,ㄨㄟˊ,wéi,口人土,only; yes,唯一,ㄨㄟˊㄧ ,wéiyī,,1731,1021
雖,although,ㄙㄨㄟ,suī,口戈人土,"although, even if",雖然 雖說,ㄙㄨㄟ ㄖㄢˊ  ㄙㄨㄟ ㄕㄨㄛ ,suīrán suīshuō,虽,507,478
始,commence,ㄕˇ,shǐ,女戈口,"begin, start; then, only then",開始 始終 原始,ㄎㄞ ㄕˇ  ㄕˇㄓㄨㄥ   ㄩㄢˊㄕˇ,kāishǐ shǐzhōng yuánshǐ,,623,479
軍,army,ㄐㄩㄣ,jūn,月十田十,"army, military; soldiers, troops",軍隊 軍人 空軍,ㄐㄩㄣ ㄉㄨㄟ`  ㄐㄩㄣ ㄖㄣˊ  ㄎㄨㄥ ㄐㄩㄣ ,jūnduì jūnrén kōngjūn,军,290,499
運,carry,ㄩㄣ`,yùn,卜月十十,"luck, fortune; ship, transport",運動 幸運 運氣,ㄩㄣ`ㄉㄨㄥ`  ㄒㄧㄥ`ㄩㄣ`  ㄩㄣ`ㄑㄧ˙,yùndòng xìngyùn yùnqi,运,292,480
李,plum,ㄌㄧˇ,lǐ,木弓木,plum; judge; surname,行李,ㄒㄧㄥˊㄌㄧ˙,xíngli,,210,481
矛,spear,ㄇㄠˊ,máo,弓戈弓竹,"spear, lance; KangXi radical 110",矛盾,ㄇㄠˊㄉㄨㄣ`,máodùn,,931,1852
務,tasks,ㄨ`,wù,弓竹人大尸,"affairs, business; must, should",服務員 服務生 服務,ㄈㄨˊㄨ`ㄩㄢˊ  ㄈㄨˊㄨ`ㄕㄥ   ㄈㄨˊㄨ`,fúwùyuán fúwùshēng fúwù,务,934,482
權,authority,ㄑㄩㄢˊ,quán,木廿口土,"power, right, authority",權利 人權 集權,ㄑㄩㄢˊㄌㄧ`  ㄖㄣˊㄑㄩㄢˊ  ㄐㄧˊㄑㄩㄢˊ,quánlì rénquán jíquán,权,1846,483
驗,check,ㄧㄢ`,yàn,尸火人一人,"test, examine, inspect; verify",經驗 測驗 檢驗,ㄐㄧㄥ ㄧㄢ`  ㄘㄜ`ㄧㄢ`  ㄐㄧㄢˇㄧㄢ`,jīngyàn cèyàn jiǎnyàn,验,1419,484
賣,sell,ㄇㄞ`,mài,土田中金,sell; betray; show off,買賣 出賣 販賣,ㄇㄞˇㄇㄞ`  ㄔㄨ ㄇㄞ`  ㄈㄢ`ㄇㄞ`,mǎimài chūmài fànmài,卖,310,521
讀,read,ㄉㄨˊ,dú,卜口土田金,"read, study; pronounce",讀書 讀者 閱讀,ㄉㄨˊㄕㄨ   ㄉㄨˊㄓㄜˇ  ㄩㄝ`ㄉㄨˊ,dúshū dúzhě yuèdú,读,329,487
怪,peculiar,ㄍㄨㄞ`,guài,心水土,"strange, unusual, peculiar",奇怪 難怪 古怪,ㄑㄧˊㄍㄨㄞ`  ㄋㄢˊㄍㄨㄞ`  ㄍㄨˇㄍㄨㄞ`,qíguài nánguài gǔguài,,1494,488
升,liter,ㄕㄥ,shēng,竹廿,"arise, go up; hoist; advance",升級 升學 回升,ㄕㄥ ㄐㄧˊ  ㄕㄥ ㄒㄩㄝˊ  ㄏㄨㄟˊㄕㄥ ,shēngjí shēngxué huíshēng,,39,949
飛,fly,ㄈㄟ,fēi,弓人竹廿人,fly; go quickly; dart; high,飛機 飛機場 起飛,ㄈㄟ ㄐㄧ   ㄈㄟ ㄐㄧ ㄔㄤˇ  ㄑㄧˇㄈㄟ ,fēijī fēijīchǎng qǐfēi,飞,1362,489
滿,full,ㄇㄢˇ,mǎn,水廿中月,"fill; full, satisfied",滿意 不滿 客滿,ㄇㄢˇㄧ`  ㄅㄨ`ㄇㄢˇ  ㄎㄜ`ㄇㄢˇ,mǎnyì bùmǎn kèmǎn,满,1452,490
服,apparel,ㄈㄨˊ,fú,月尸中水,"clothes; wear, dress",衣服 舒服 服務員,ㄧ ㄈㄨ˙  ㄕㄨ ㄈㄨ˙  ㄈㄨˊㄨ`ㄩㄢˊ,yīfu shūfu fúwùyuán,,1044,491
勻,uniform,ㄩㄣˊ,yún,心戈一,"equal, impartially, uniform, even",均勻,ㄐㄩㄣ ㄩㄣˊ,jūnyún,匀,62,3012
夢,dream,ㄇㄥ`,mèng,廿田中弓,dream; visionary; wishful,做夢 夢想 夢見,ㄗㄨㄛ`ㄇㄥ`  ㄇㄥ`ㄒㄧㄤˇ  ㄇㄥ`ㄐㄧㄢ`,zuòmèng mèngxiǎng mèngjiàn,梦,294,492
收,receive,ㄕㄡ,shōu,女中人大,"gather together, collect; harvest",收穫 收音機 吸收,ㄕㄡ ㄏㄨㄛ`  ㄕㄡ ㄧㄣ ㄐㄧ   ㄒㄧ ㄕㄡ ,shōuhuò shōuyīnjī xīshōu,,1131,493
眼,eyelet,ㄧㄢˇ,yǎn,月山日女,"eye; eyelet, hole, opening",眼睛 眼鏡 親眼,ㄧㄢˇㄐㄧㄥ˙  ㄧㄢˇㄐㄧㄥ`  ㄑㄧㄣ ㄧㄢˇ,yǎnjing yǎnjìng qīnyǎn,,1092,494
造,create,ㄗㄠ`,zào,卜竹土口,"construct, build, make, begin; prepare",創造 造成 改造,ㄔㄨㄤ`ㄗㄠ`  ㄗㄠ`ㄔㄥˊ  ㄍㄞˇㄗㄠ`,chuàngzào zàochéng gǎizào,,271,495
念,miss,ㄋㄧㄢ`,niàn,人戈弓心,"think of, recall, study",概念 觀念 紀念,ㄍㄞ`ㄋㄧㄢ`  ㄍㄨㄢ ㄋㄧㄢ`  ㄐㄧ`ㄋㄧㄢ`,gàiniàn guānniàn jìniàn,,1188,496
留,stay,ㄌㄧㄡˊ,liú,竹竹田,"stop, halt; stay, detain, keep",留言 留學 留學生,ㄌㄧㄡˊㄧㄢˊ  ㄌㄧㄡˊㄒㄩㄝˊ  ㄌㄧㄡˊㄒㄩㄝˊㄕㄥ ,liúyán liúxué liúxuéshēng,,1046,497
課,lesson,ㄎㄜ`,kè,卜口田木,lesson; course; classwork,上課 下課 功課,ㄕㄤ`ㄎㄜ`  ㄒㄧㄚ`ㄎㄜ`  ㄍㄨㄥ ㄎㄜ`,shàngkè xiàkè gōngkè,课,854,498
破,break,ㄆㄛ`,pò,一口木竹水,"break, ruin, destroy; rout",破壞 破爛 破裂,ㄆㄛ`ㄏㄨㄞ`  ㄆㄛ`ㄌㄢ`  ㄆㄛ`ㄌㄧㄝ`,pòhuài pòlàn pòliè,,659,500
精,refined,ㄐㄧㄥ,jīng,火木手一月,essence; semen; spirit,精神 精彩 精力,ㄐㄧㄥ ㄕㄣˊ  ㄐㄧㄥ ㄘㄞˇ  ㄐㄧㄥ ㄌㄧ`,jīngshén jīngcǎi jīnglì,,1152,501
半,half,ㄅㄢ`,bàn,火手,half,一半 半天 半夜,ㄧ ㄅㄢ`  ㄅㄢ`ㄊㄧㄢ   ㄅㄢ`ㄧㄝ`,yībàn bàntiān bànyè,,907,502
約,make an appointment,ㄩㄝ,yuē,女火心戈,"treaty, agreement, covenant",大約 約會 節約,ㄉㄚ`ㄩㄝ   ㄩㄝ ㄏㄨㄟ`  ㄐㄧㄝˊㄩㄝ ,dàyuē yuēhuì jiéyuē,约,1017,503
願,wish,ㄩㄢ`,yuàn,一火一月金,"desire, want; wish; ambition",願意 願望 寧願,ㄩㄢ`ㄧ`  ㄩㄢ`ㄨㄤ`  ㄋㄧㄥ`ㄩㄢ`,yuànyì yuànwàng nìngyuàn,愿,131,504
底,bottom,ㄉㄧˇ,dǐ,戈竹心一,"bottom, underneath, underside",到底 底下 徹底,ㄉㄠ`ㄉㄧˇ  ㄉㄧˇㄒㄧㄚ˙  ㄔㄜ`ㄉㄧˇ,dàodǐ dǐxia chèdǐ,,1333,506
答,answer,ㄉㄚˊ,dá,竹人一口,"answer, reply; return; assent to",回答 答應 報答,ㄏㄨㄟˊㄉㄚˊ  ㄉㄚ ㄧㄥ˙  ㄅㄠ`ㄉㄚˊ,huídá dāying bàodá,,734,507
寅,sign of the tiger,ㄧㄣˊ,yín,十一中金,"to respect, reverence; respectfully; 3rd terrestrial branch",,,,,1434,3929
演,perform,ㄧㄢˇ,yǎn,水十一金,"perform, put on; exercise",表演 導演 演出,ㄅㄧㄠˇㄧㄢˇ  ㄉㄠˇㄧㄢˇ  ㄧㄢˇㄔㄨ ,biǎoyǎn dǎoyǎn yǎnchū,,1435,508
達,reach,ㄉㄚˊ,dá,卜土廿手,"arrive at, reach; intelligent",表達 達成 抵達,ㄅㄧㄠˇㄉㄚˊ  ㄉㄚˊㄔㄥˊ  ㄉㄧˇㄉㄚˊ,biǎodá dáchéng dǐdá,达,499,509
雄,grand,ㄒㄩㄥˊ,xióng,大戈人土,male of species; hero; manly,雄偉 英雄,ㄒㄩㄥˊㄨㄟˇ  ㄧㄥ ㄒㄩㄥˊ,xióngwěi yīngxióng,,620,510
深,deep,ㄕㄣ,shēn,水月金木,"deep; depth; far; very, extreme",深入 深刻 深淺,ㄕㄣ ㄖㄨ`  ㄕㄣ ㄎㄜ`  ㄕㄣ ㄑㄧㄢˇ,shēnrù shēnkè shēnqiǎn,,1001,511
院,Inst.,ㄩㄢ`,yuàn,弓中十一山,"courtyard, yard, court; school",醫院 電影院 學院,ㄧ ㄩㄢ`  ㄉㄧㄢ`ㄧㄥˇㄩㄢ`  ㄒㄩㄝˊㄩㄢ`,yīyuàn diànyǐngyuàn xuéyuàn,,990,514
句,sentence,ㄐㄩ`,jù,心口,sentence,句子 造句,ㄐㄩ`ㄗ˙  ㄗㄠ`ㄐㄩ`,jùzi zàojù,,63,716
夠,enough,ㄍㄡ`,gòu,弓弓心口,"enough, adequate",能夠 足夠,ㄋㄥˊㄍㄡ`  ㄗㄨˊㄍㄡ`,nénggòu zúgòu,够,110,515
仁,benevolence,ㄖㄣˊ,rén,人一一,"humaneness, benevolence, kindness",仁愛,ㄖㄣˊㄞ`,Rénài,,761,853
假,vacation,ㄐㄧㄚˇ,jiǎ,人口卜水,"falsehood, deception; vacation",請假 放假 暑假,ㄑㄧㄥˇㄐㄧㄚ`  ㄈㄤ`ㄐㄧㄚ`  ㄕㄨˇㄐㄧㄚ`,qǐngjià fàngjià shǔjià,,1358,517
談,discuss,ㄊㄢˊ,tán,卜口火火,talk; conversation; surname,談話 談判 會談,ㄊㄢˊㄏㄨㄚ`  ㄊㄢˊㄆㄢ`  ㄏㄨㄟ`ㄊㄢˊ,tánhuà tánpàn huìtán,谈,331,518
術,art,ㄕㄨ`,shù,竹人戈金弓,"art, skill, special feat; method, technique",美術 藝術 技術,ㄇㄟˇㄕㄨ`  ㄧ`ㄕㄨ`  ㄐㄧ`ㄕㄨ`,měishù yìshù jìshù,术,1142,519
奉,proffer,ㄈㄥ`,fèng,手大手,offer; receive; serve; respect,奉獻 奉養,ㄈㄥ`ㄒㄧㄢ`  ㄈㄥ`ㄧㄤˇ,fèngxiàn fèngyǎng,,1173,1819
棒,cudgel,ㄅㄤ`,bàng,木手大手,"stick, club, truncheon; hit",棒球 棒子,ㄅㄤ`ㄑㄧㄡˊ  ㄅㄤ`ㄗ˙,bàngqiú bàngzi,,1174,520
百,hundred,ㄅㄞˇ,bǎi,一日,"one hundred; numerous, many",百貨公司 老百姓,ㄅㄞˇㄏㄨㄛ`ㄍㄨㄥ ㄙ   ㄌㄠˇㄅㄞˇㄒㄧㄥ`,bǎihuògōngsī lǎobǎixìng,,34,523
勝,victory,ㄕㄥ`,shèng,月火手尸,"victory; excel, be better than",勝利 名勝 勝地,ㄕㄥ`ㄌㄧ`  ㄇㄧㄥˊㄕㄥ`  ㄕㄥ`ㄉㄧ`,shènglì míngshèng shèngdì,胜,913,524
推,push,ㄊㄨㄟ,tuī,手人土,"push, expel; push forward",推薦 推銷 推動,ㄊㄨㄟ ㄐㄧㄢ`  ㄊㄨㄟ ㄒㄧㄠ   ㄊㄨㄟ ㄉㄨㄥ`,tuījiàn tuīxiāo tuīdòng,,565,525
仔,meticulous,ㄗˇ,zǐ,人弓木,"small thing, child; young animal",牛仔褲 仔細,ㄋㄧㄡˊㄗㄞˇㄎㄨ`  ㄗˇㄒㄧ`,niúzǎikù zǐxì,,2001,862
存,deposit,ㄘㄨㄣˊ,cún,大中弓木,"exist, live, be; survive; remain",存在 保存 儲存,ㄘㄨㄣˊㄗㄞ`  ㄅㄠˇㄘㄨㄣˊ  ㄔㄨˇㄘㄨㄣˊ,cúnzài bǎocún chǔcún,,580,526
準,standard,ㄓㄨㄣˇ,zhǔn,水土十,"rule, guideline, standard",準備 標準 水準,ㄓㄨㄣˇㄅㄟ`  ㄅㄧㄠ ㄓㄨㄣˇ  ㄕㄨㄟˇㄓㄨㄣˇ,zhǔnbèi biāozhǔn shuǐzhǔn,准,504,528
往,toward,ㄨㄤˇ,wǎng,竹人卜土,"go, depart; past, formerly",往往 交往 來往,ㄨㄤˇㄨㄤˇ  ㄐㄧㄠ ㄨㄤˇ  ㄌㄞˊㄨㄤˇ,wǎngwǎng jiāowǎng láiwǎng,,704,530
碟,saucer,ㄉㄧㄝˊ,dié,一口心廿木,"small dish, plate",,,,,1560,531
易,easy,ㄧ`,yì,日心竹竹,change; easy,容易 貿易 交易,ㄖㄨㄥˊㄧ`  ㄇㄠ`ㄧ`  ㄐㄧㄠ ㄧ`,róngyì màoyì jiāoyì,,818,532
況,situation,ㄎㄨㄤ`,kuàng,水口竹山,"condition, situation; furthermore",況且 情況 何況,ㄎㄨㄤ`ㄑㄧㄝˇ  ㄑㄧㄥˊㄎㄨㄤ`  ㄏㄜˊㄎㄨㄤ`,kuàngqiě qíngkuàng hékuàng,况,143,533
晚,nightfall,ㄨㄢˇ,wǎn,日弓日山,"night, evening; late",晚上 晚會 早晚,ㄨㄢˇㄕㄤ˙  ㄨㄢˇㄏㄨㄟ`  ㄗㄠˇㄨㄢˇ,wǎnshang wǎnhuì zǎowǎn,,1412,534
凶,sinister,ㄒㄩㄥ,xiōng,山大,"culprit; murder; bad, sad",,,,,1113,2701
離,leave,ㄌㄧˊ,lí,卜月人土,"leave, depart; go away; separate",離開 距離 離婚,ㄌㄧˊㄎㄞ   ㄐㄩ`ㄌㄧˊ  ㄌㄧˊㄏㄨㄣ ,líkāi jùlí líhūn,离,1116,535
治,govern,ㄓ`,zhì,水戈口,"govern, regulate, administer",政治 三明治 統治,ㄓㄥ`ㄓ`  ㄙㄢ ㄇㄧㄥˊㄓ`  ㄊㄨㄥˇㄓ`,zhèngzhì sānmíngzhì tǒngzhì,,622,536
導,guide,ㄉㄠˇ,dǎo,卜山木戈,"direct, guide, lead, conduct",導演 教導 領導,ㄉㄠˇㄧㄢˇ  ㄐㄧㄠ`ㄉㄠˇ  ㄌㄧㄥˇㄉㄠˇ,dǎoyǎn jiàodǎo lǐngdǎo,导,269,537
段,section,ㄉㄨㄢ`,duàn,竹十竹弓水,"section, piece, division",階段 手段 身段,ㄐㄧㄝ ㄉㄨㄢ`  ㄕㄡˇㄉㄨㄢ`  ㄕㄣ ㄉㄨㄢ`,jiēduàn shǒuduàn shēnduàn,,1345,539
團,troupe,ㄊㄨㄢˊ,tuán,田十戈戈,"sphere, ball, circle; mass, lump",團體 團圓 樂團,ㄊㄨㄢˊㄊㄧˇ  ㄊㄨㄢˊㄩㄢˊ  ㄩㄝ`ㄊㄨㄢˊ,tuántǐ tuányuán yuètuán,团,1471,540
周,circumference,ㄓㄡ,zhōu,月土口,a dynasty; circumference,周圍 四周 周到,ㄓㄡ ㄨㄟˊ  ㄙ`ㄓㄡ   ㄓㄡ ㄉㄠ`,zhōuwéi sìzhōu zhōudào,,305,844
調,tune,ㄉㄧㄠ`,diào,卜口月土口,"transfer, move, change; tune",調查 強調 聲調,ㄉㄧㄠ`ㄔㄚˊ  ㄑㄧㄤˊㄉㄧㄠ`  ㄕㄥ ㄉㄧㄠ`,diàochá qiángdiào shēngdiào,调,330,541
登,ascend,ㄉㄥ,dēng,弓人一口廿,"rise, mount, board, climb",登記 登山 登場,ㄉㄥ ㄐㄧ`  ㄉㄥ ㄕㄢ   ㄉㄥ ㄔㄤˇ,dēngjì dēngshān dēngchǎng,,1257,827
證,evidence,ㄓㄥ`,zhèng,卜口弓人廿,"proof, evidence; testify, verify",保證 簽證 證明,ㄅㄠˇㄓㄥ`  ㄑㄧㄢ ㄓㄥ`  ㄓㄥ`ㄇㄧㄥˊ,bǎozhèng qiānzhèng zhèngmíng,证,1259,542
列,line up,ㄌㄧㄝ`,liè,一弓中弓,"a line; to arrange in order, classify",陳列 排列 系列,ㄔㄣˊㄌㄧㄝ`  ㄆㄞˊㄌㄧㄝ`  ㄒㄧ`ㄌㄧㄝ`,chénliè páiliè xìliè,,662,543
傷,wound,ㄕㄤ,shāng,人人日竹,"wound, injury; fall ill from",受傷 傷心 傷害,ㄕㄡ`ㄕㄤ   ㄕㄤ ㄒㄧㄣ   ㄕㄤ ㄏㄞ`,shòushāng shāngxīn shānghài,伤,763,544
岡,ridge of a hill,ㄍㄤ,gāng,月廿山,ridge or crest of hill,,,,冈,1403,2401
剛,just now,ㄍㄤ,gāng,月山中弓,"hard, tough, rigid, strong",剛剛 剛才 剛好,ㄍㄤ ㄍㄤ˙  ㄍㄤ ㄘㄞˊ  ㄍㄤ ㄏㄠˇ,gānggang gāngcái gānghǎo,刚,1404,546
排,row,ㄆㄞˊ,pái,手中一卜,"row, rank, line",排隊 牛排 安排,ㄆㄞˊㄉㄨㄟ`  ㄋㄧㄡˊㄆㄞˊ  ㄢ ㄆㄞˊ,páiduì niúpái ānpái,,1213,547
德,morality,ㄉㄜˊ,dé,竹人十田心,"ethics, morality, virtue",道德 品德,ㄉㄠ`ㄉㄜˊ  ㄆㄧㄣˇㄉㄜˊ,dàodé pǐndé,,707,549
匹,match,ㄆㄧˇ,pǐ,尸金,bolt of cloth; counter for horses,,,,,1250,2344
甚,tremendously,ㄕㄣˊ,shén,廿一一女,great extent; considerably,甚至,ㄕㄣ`ㄓ`,shènzhì,,1291,551
殺,kill,ㄕㄚ,shā,大金竹弓水,"kill, slaughter, murder; hurt; to pare off, reduce, clip",自殺 殺價 殘殺,ㄗ`ㄕㄚ   ㄕㄚ ㄐㄧㄚ`  ㄘㄢˊㄕㄚ ,zìshā shājià cánshā,杀,1143,552
昭,evident,ㄓㄠ,zhāo,日尸竹口,"bright, luminous; illustrious",,,,,83,1317
